
2015_06_26_14_46_436,$Temprature: 34.5161323547 Celciu,Pressure: 103.9308471679 kP,Humidity: 26.3961105346%R,O3 @S2B: 2.0064513683V - 8.0784378051 kohm,CO2: 2.6387095451,NO2 @S3B: 1.4387096405V - 1.3016700744kohm,AP1 @ S4: 1.6935484409V - 47.1159286499kohm,AP2 @S3A: 3.1967742443V - 15.3555603027kohm,
2015_06_26_14_46_367,$Temprature: 34.5161323547 Celciu,Pressure: 102.5867462158 kP,Humidity: 27.4366970062%R,O3 @S2B: 1.9806450843V - 8.4498300552 kohm,CO2: 2.4774193763,NO2 @S3B: 1.4419354438V - 1.2915005683kohm,AP1 @ S4: 1.6903224945V - 47.2448310852kohm,AP2 @S3A: 3.2290322780V - 14.9981002807kohm,
2015_06_26_14_47_283,$Temprature: 30.9677429199 Celciu,Pressure: 104.0530242919 kP,Humidity: 26.3961105346%R,O3 @S2B: 2.0096774101V - 8.0326824188 kohm,CO2: 2.5129032135,NO2 @S3B: 1.4225806236V - 1.3532078266kohm,AP1 @ S4: 1.6870968341V - 47.3742179870kohm,AP2 @S3A: 3.1806452274V - 15.5370054244kohm,
2015_06_26_14_47_198,$Temprature: 34.5161323547 Celciu,Pressure: 104.0530242919 kP,Humidity: 26.7429752349%R,O3 @S2B: 2.0322580337V - 7.7164750099 kohm,CO2: 2.4096772670,NO2 @S3B: 1.3967741775V - 1.4381446838kohm,AP1 @ S4: 1.7032258510V - 46.7321662902kohm,AP2 @S3A: 3.2225806713V - 15.0690212249kohm,
2015_06_26_14_47_114,$Temprature: 33.2258071899 Celciu,Pressure: 103.9308471679 kP,Humidity: 26.9164009094%R,O3 @S2B: 1.9741935729V - 8.5441942214 kohm,CO2: 2.4064517021,NO2 @S3B: 1.4548386573V - 1.2512744665kohm,AP1 @ S4: 1.7225805282V - 45.9775924682kohm,AP2 @S3A: 3.2258064746V - 15.0335235595kohm,
2015_06_26_14_47_045,$Temprature: 31.6129035949 Celciu,Pressure: 103.6864547729 kP,Humidity: 27.0898361206%R,O3 @S2B: 1.9838709831V - 8.4028739929 kohm,CO2: 2.6483871936,NO2 @S3B: 1.3903225708V - 1.4598713874kohm,AP1 @ S4: 1.7225805282V - 45.9775924682kohm,AP2 @S3A: 3.2129032611V - 15.1759328842kohm,
2015_06_26_14_47_961,$Temprature: 34.5161323547 Celciu,Pressure: 104.0530242919 kP,Humidity: 26.3961105346%R,O3 @S2B: 1.9903225898V - 8.3094272613 kohm,CO2: 2.3741936683,NO2 @S3B: 1.4161290168V - 1.3741520643kohm,AP1 @ S4: 1.7290321350V - 45.7298164367kohm,AP2 @S3A: 3.1483871936V - 15.9054784774kohm,
2015_06_26_14_47_876,$Temprature: 31.6129035949 Celciu,Pressure: 102.7089385986 kP,Humidity: 26.7429752349%R,O3 @S2B: 1.9516129493V - 8.8793859481 kohm,CO2: 2.4129030704,NO2 @S3B: 1.4548386573V - 1.2512744665kohm,AP1 @ S4: 1.6870968341V - 47.3742179870kohm,AP2 @S3A: 3.1419353485V - 15.9800825119kohm,
2015_06_26_14_47_792,$Temprature: 32.2580642700 Celciu,Pressure: 103.8086395263 kP,Humidity: 26.0492496490%R,O3 @S2B: 1.9258064270V - 9.2720880508 kohm,CO2: 2.3838708400,NO2 @S3B: 1.4419354438V - 1.2915005683kohm,AP1 @ S4: 1.6806450843V - 47.6344909667kohm,AP2 @S3A: 3.1645162105V - 15.7203035354kohm,
2015_06_26_14_47_708,$Temprature: 33.8709640502 Celciu,Pressure: 103.5642623901 kP,Humidity: 26.5695438385%R,O3 @S2B: 1.9870966911V - 8.3560781478 kohm,CO2: 2.3870968818,NO2 @S3B: 1.3645161390V - 1.5488334655kohm,AP1 @ S4: 1.7032258510V - 46.7321662902kohm,AP2 @S3A: 3.1516127586V - 15.8682937622kohm,
2015_06_26_14_47_623,$Temprature: 33.8709640502 Celciu,Pressure: 104.0530242919 kP,Humidity: 26.3961105346%R,O3 @S2B: 2.0322580337V - 7.7164750099 kohm,CO2: 2.6483871936,NO2 @S3B: 1.4419354438V - 1.2915005683kohm,AP1 @ S4: 1.6967741012V - 46.9875297546kohm,AP2 @S3A: 3.1645162105V - 15.7203035354kohm,
2015_06_26_14_47_554,$Temprature: 34.5161323547 Celciu,Pressure: 103.9308471679 kP,Humidity: 26.7429752349%R,O3 @S2B: 1.9903225898V - 8.3094272613 kohm,CO2: 2.6064515113,NO2 @S3B: 1.3935483741V - 1.4489831924kohm,AP1 @ S4: 1.6806450843V - 47.6344909667kohm,AP2 @S3A: 3.1612904071V - 15.7571859359kohm,
2015_06_26_14_47_470,$Temprature: 32.9032287597 Celciu,Pressure: 104.0530242919 kP,Humidity: 26.3961105346%R,O3 @S2B: 2.0032258033V - 8.1243352890 kohm,CO2: 2.6354837417,NO2 @S3B: 1.3645161390V - 1.5488334655kohm,AP1 @ S4: 1.6838708877V - 47.5041084289kohm,AP2 @S3A: 3.1096773147V - 16.3577404022kohm,
2015_06_26_14_47_386,$Temprature: 34.8387069702 Celciu,Pressure: 103.4420700073 kP,Humidity: 26.5695438385%R,O3 @S2B: 2.0225803852V - 7.8511314392 kohm,CO2: 2.3612902164,NO2 @S3B: 1.3645161390V - 1.5488334655kohm,AP1 @ S4: 1.7064515113V - 46.6052246093kohm,AP2 @S3A: 3.1387095451V - 16.0175018310kohm,
2015_06_26_14_47_301,$Temprature: 33.2258071899 Celciu,Pressure: 104.0530242919 kP,Humidity: 26.5695438385%R,O3 @S2B: 2.0000000000V - 8.1703853607 kohm,CO2: 2.6354837417,NO2 @S3B: 1.3935483741V - 1.4489831924kohm,AP1 @ S4: 1.6870968341V - 47.3742179870kohm,AP2 @S3A: 3.0935482978V - 16.5495223999kohm,
2015_06_26_14_47_217,$Temprature: 33.5483894348 Celciu,Pressure: 102.7089385986 kP,Humidity: 26.5695438385%R,O3 @S2B: 1.9741935729V - 8.5441942214 kohm,CO2: 2.5806450843,NO2 @S3B: 1.4290323257V - 1.3324527740kohm,AP1 @ S4: 1.7225805282V - 45.9775924682kohm,AP2 @S3A: 3.1290323734V - 16.1302089691kohm,
2015_06_26_14_47_132,$Temprature: 34.8387069702 Celciu,Pressure: 103.0755157470 kP,Humidity: 26.3961105346%R,O3 @S2B: 2.0161290168V - 7.9416136741 kohm,CO2: 2.4290320873,NO2 @S3B: 1.4516129493V - 1.2612636089kohm,AP1 @ S4: 1.7161290645V - 46.2272224426kohm,AP2 @S3A: 3.0774192810V - 16.7433147430kohm,
2015_06_26_14_48_064,$Temprature: 32.2580642700 Celciu,Pressure: 104.0530242919 kP,Humidity: 26.0492496490%R,O3 @S2B: 1.9451613426V - 8.9765834808 kohm,CO2: 2.4064517021,NO2 @S3B: 1.4225806236V - 1.3532078266kohm,AP1 @ S4: 1.7161290645V - 46.2272224426kohm,AP2 @S3A: 3.0677418708V - 16.8605670928kohm,
2015_06_26_14_48_979,$Temprature: 34.1935501098 Celciu,Pressure: 103.9308471679 kP,Humidity: 26.2226829528%R,O3 @S2B: 2.0290322303V - 7.7612156867 kohm,CO2: 2.6032257080,NO2 @S3B: 1.3548387289V - 1.5830678939kohm,AP1 @ S4: 1.6709678173V - 48.0286598205kohm,AP2 @S3A: 3.0870966911V - 16.6267967224kohm,
2015_06_26_14_48_895,$Temprature: 32.2580642700 Celciu,Pressure: 103.4420700073 kP,Humidity: 26.0492496490%R,O3 @S2B: 2.0354838371V - 7.6718750000 kohm,CO2: 2.5677418708,NO2 @S3B: 1.4129033088V - 1.3846950531kohm,AP1 @ S4: 1.6870968341V - 47.3742179870kohm,AP2 @S3A: 3.0645160675V - 16.8998165130kohm,
2015_06_26_14_48_810,$Temprature: 34.8387069702 Celciu,Pressure: 104.0530242919 kP,Humidity: 26.2226829528%R,O3 @S2B: 1.9419354438V - 9.0254278182 kohm,CO2: 2.4193549156,NO2 @S3B: 1.4322580337V - 1.3221458196kohm,AP1 @ S4: 1.6870968341V - 47.3742179870kohm,AP2 @S3A: 3.0387096405V - 17.2168083190kohm,
2015_06_26_14_48_742,$Temprature: 30.3225822448 Celciu,Pressure: 102.5867462158 kP,Humidity: 26.2226829528%R,O3 @S2B: 1.9193548202V - 9.3719148635 kohm,CO2: 2.6354837417,NO2 @S3B: 1.3580644130V - 1.5716025829kohm,AP1 @ S4: 1.6967741012V - 46.9875297546kohm,AP2 @S3A: 3.0258064270V - 17.3773288726kohm,
2015_06_26_14_48_657,$Temprature: 32.2580642700 Celciu,Pressure: 103.1977081298 kP,Humidity: 25.8758220672%R,O3 @S2B: 1.9548386573V - 8.8310289382 kohm,CO2: 2.3967740535,NO2 @S3B: 1.3516128063V - 1.5945888519kohm,AP1 @ S4: 1.6612902641V - 48.4274253845kohm,AP2 @S3A: 3.0225803852V - 17.4176807403kohm,
2015_06_26_14_48_573,$Temprature: 33.8709640502 Celciu,Pressure: 102.7089385986 kP,Humidity: 26.9164009094%R,O3 @S2B: 1.9096774101V - 9.5229167938 kohm,CO2: 2.6000001430,NO2 @S3B: 1.3548387289V - 1.5830678939kohm,AP1 @ S4: 1.6774192810V - 47.7653770446kohm,AP2 @S3A: 3.0129032135V - 17.5392303466kohm,
2015_06_26_14_48_488,$Temprature: 34.5161323547 Celciu,Pressure: 103.5642623901 kP,Humidity: 26.3961105346%R,O3 @S2B: 1.8903225898V - 9.8295602798 kohm,CO2: 2.3999998569,NO2 @S3B: 1.4290323257V - 1.3324527740kohm,AP1 @ S4: 1.6451612472V - 49.1024551391kohm,AP2 @S3A: 2.9967741966V - 17.7435646057kohm,
2015_06_26_14_48_404,$Temprature: 33.2258071899 Celciu,Pressure: 103.5642623901 kP,Humidity: 25.1820964813%R,O3 @S2B: 1.9612903594V - 8.7347860336 kohm,CO2: 2.4322581291,NO2 @S3B: 1.3451613187V - 1.6177948951kohm,AP1 @ S4: 1.6709678173V - 48.0286598205kohm,AP2 @S3A: 3.0064513683V - 17.6207008361kohm,
2015_06_26_14_48_320,$Temprature: 34.5161323547 Celciu,Pressure: 104.0530242919 kP,Humidity: 25.8758220672%R,O3 @S2B: 1.9838709831V - 8.4028739929 kohm,CO2: 2.4064517021,NO2 @S3B: 1.3483871221V - 1.6061642169kohm,AP1 @ S4: 1.6612902641V - 48.4274253845kohm,AP2 @S3A: 2.9967741966V - 17.7435646057kohm,
2015_06_26_14_48_251,$Temprature: 33.2258071899 Celciu,Pressure: 103.6864547729 kP,Humidity: 25.3555316925%R,O3 @S2B: 1.9387096405V - 9.0744304656 kohm,CO2: 2.6290323734,NO2 @S3B: 1.3903225708V - 1.4598713874kohm,AP1 @ S4: 1.6580644607V - 48.5613784790kohm,AP2 @S3A: 2.9645161628V - 18.1588993072kohm,
2015_06_26_14_48_166,$Temprature: 34.5161323547 Celciu,Pressure: 103.4420700073 kP,Humidity: 25.3555316925%R,O3 @S2B: 1.9354838371V - 9.1235980987 kohm,CO2: 2.4290320873,NO2 @S3B: 1.4225806236V - 1.3532078266kohm,AP1 @ S4: 1.6580644607V - 48.5613784790kohm,AP2 @S3A: 2.9935483932V - 17.7846946716kohm,
2015_06_26_14_48_082,$Temprature: 33.8709640502 Celciu,Pressure: 104.0530242919 kP,Humidity: 25.7023925781%R,O3 @S2B: 1.9806450843V - 8.4498300552 kohm,CO2: 2.3999998569,NO2 @S3B: 1.3516128063V - 1.5945888519kohm,AP1 @ S4: 1.6483870506V - 48.9663963317kohm,AP2 @S3A: 2.9451610565V - 18.4124736785kohm,
2015_06_26_14_48_998,$Temprature: 34.5161323547 Celciu,Pressure: 103.9308471679 kP,Humidity: 25.8758220672%R,O3 @S2B: 1.9709676742V - 8.5916090011 kohm,CO2: 2.6612904071,NO2 @S3B: 1.3451613187V - 1.6177948951kohm,AP1 @ S4: 1.6903224945V - 47.2448310852kohm,AP2 @S3A: 3.0032258033V - 17.6615676879kohm,
2015_06_26_14_48_944,$Temprature: 34.1935501098 Celciu,Pressure: 103.8086395263 kP,Humidity: 26.0492496490%R,O3 @S2B: 1.9806450843V - 8.4498300552 kohm,CO2: 2.4161288738,NO2 @S3B: 1.3709677457V - 1.5262792110kohm,AP1 @ S4: 1.6548386573V - 48.6958580017kohm,AP2 @S3A: 3.0193548202V - 17.4581069946kohm,
2015_06_26_14_48_860,$Temprature: 34.1935501098 Celciu,Pressure: 102.8311386108 kP,Humidity: 25.8758220672%R,O3 @S2B: 2.0032258033V - 8.1243352890 kohm,CO2: 2.6354837417,NO2 @S3B: 1.3516128063V - 1.5945888519kohm,AP1 @ S4: 1.6580644607V - 48.5613784790kohm,AP2 @S3A: 3.0161290168V - 17.4986228942kohm,
2015_06_26_14_49_776,$Temprature: 34.5161323547 Celciu,Pressure: 103.6864547729 kP,Humidity: 26.2226829528%R,O3 @S2B: 2.0290322303V - 7.7612156867 kohm,CO2: 2.6161291599,NO2 @S3B: 1.3645161390V - 1.5488334655kohm,AP1 @ S4: 1.6838708877V - 47.5041084289kohm,AP2 @S3A: 3.0322580337V - 17.2968997955kohm,
2015_06_26_14_49_691,$Temprature: 35.1612930297 Celciu,Pressure: 103.9308471679 kP,Humidity: 26.0492496490%R,O3 @S2B: 1.9548386573V - 8.8310289382 kohm,CO2: 2.4064517021,NO2 @S3B: 1.4387096405V - 1.3016700744kohm,AP1 @ S4: 1.6935484409V - 47.1159286499kohm,AP2 @S3A: 3.0548386573V - 17.0180606842kohm,
2015_06_26_14_49_607,$Temprature: 33.2258071899 Celciu,Pressure: 104.0530242919 kP,Humidity: 25.8758220672%R,O3 @S2B: 1.8806451797V - 9.9852485656 kohm,CO2: 2.6483871936,NO2 @S3B: 1.4193548202V - 1.3636562824kohm,AP1 @ S4: 1.6935484409V - 47.1159286499kohm,AP2 @S3A: 3.0645160675V - 16.8998165130kohm,
2015_06_26_14_49_523,$Temprature: 34.1935501098 Celciu,Pressure: 104.0530242919 kP,Humidity: 26.0492496490%R,O3 @S2B: 2.0096774101V - 8.0326824188 kohm,CO2: 2.5064513683,NO2 @S3B: 1.4451613426V - 1.2813762474kohm,AP1 @ S4: 1.6935484409V - 47.1159286499kohm,AP2 @S3A: 3.0645160675V - 16.8998165130kohm,
2015_06_26_14_49_454,$Temprature: 35.8064498901 Celciu,Pressure: 103.5642623901 kP,Humidity: 25.7023925781%R,O3 @S2B: 1.9419354438V - 9.0254278182 kohm,CO2: 2.4258062839,NO2 @S3B: 1.3580644130V - 1.5716025829kohm,AP1 @ S4: 1.6806450843V - 47.6344909667kohm,AP2 @S3A: 3.0483870506V - 17.0973072052kohm,
2015_06_26_14_49_369,$Temprature: 31.6129035949 Celciu,Pressure: 104.0530242919 kP,Humidity: 26.2226829528%R,O3 @S2B: 1.9709676742V - 8.5916090011 kohm,CO2: 2.3967740535,NO2 @S3B: 1.3548387289V - 1.5830678939kohm,AP1 @ S4: 1.6548386573V - 48.6958580017kohm,AP2 @S3A: 3.0870966911V - 16.6267967224kohm,
2015_06_26_14_49_285,$Temprature: 33.8709640502 Celciu,Pressure: 104.0530242919 kP,Humidity: 26.2226829528%R,O3 @S2B: 1.9838709831V - 8.4028739929 kohm,CO2: 2.4032258987,NO2 @S3B: 1.3580644130V - 1.5716025829kohm,AP1 @ S4: 1.6548386573V - 48.6958580017kohm,AP2 @S3A: 3.0967741012V - 16.5110034942kohm,
2015_06_26_14_49_201,$Temprature: 36.1290359497 Celciu,Pressure: 104.0530242919 kP,Humidity: 26.2226829528%R,O3 @S2B: 2.0129032135V - 7.9870748519 kohm,CO2: 2.6548385620,NO2 @S3B: 1.4032258033V - 1.4166178703kohm,AP1 @ S4: 1.6612902641V - 48.4274253845kohm,AP2 @S3A: 3.0870966911V - 16.6267967224kohm,
2015_06_26_14_49_116,$Temprature: 35.8064498901 Celciu,Pressure: 103.9308471679 kP,Humidity: 26.2226829528%R,O3 @S2B: 2.0096774101V - 8.0326824188 kohm,CO2: 2.5258064270,NO2 @S3B: 1.4580644607V - 1.2413290739kohm,AP1 @ S4: 1.6612902641V - 48.4274253845kohm,AP2 @S3A: 3.1516127586V - 15.8682937622kohm,
2015_06_26_14_49_047,$Temprature: 33.5483894348 Celciu,Pressure: 103.9308471679 kP,Humidity: 26.2226829528%R,O3 @S2B: 2.0225803852V - 7.8511314392 kohm,CO2: 2.5967741012,NO2 @S3B: 1.3677419424V - 1.5375294685kohm,AP1 @ S4: 1.6870968341V - 47.3742179870kohm,AP2 @S3A: 3.1516127586V - 15.8682937622kohm,
2015_06_26_14_49_963,$Temprature: 36.4516105651 Celciu,Pressure: 104.0530242919 kP,Humidity: 26.3961105346%R,O3 @S2B: 2.0290322303V - 7.7612156867 kohm,CO2: 2.6677417755,NO2 @S3B: 1.4645160675V - 1.2215701341kohm,AP1 @ S4: 1.6677418708V - 48.1610679626kohm,AP2 @S3A: 3.1645162105V - 15.7203035354kohm,
2015_06_26_14_49_879,$Temprature: 32.5806465148 Celciu,Pressure: 104.0530242919 kP,Humidity: 26.5695438385%R,O3 @S2B: 1.9967741966V - 8.2165832519 kohm,CO2: 2.4258062839,NO2 @S3B: 1.3774193525V - 1.5039357185kohm,AP1 @ S4: 1.6870968341V - 47.3742179870kohm,AP2 @S3A: 3.1709675788V - 15.6467628479kohm,
2015_06_26_14_49_794,$Temprature: 35.8064498901 Celciu,Pressure: 104.0530242919 kP,Humidity: 26.9164009094%R,O3 @S2B: 2.0483870506V - 7.4948801994 kohm,CO2: 2.4322581291,NO2 @S3B: 1.3774193525V - 1.5039357185kohm,AP1 @ S4: 1.7096774578V - 46.4787406921kohm,AP2 @S3A: 3.1838707923V - 15.5005731582kohm,
2015_06_26_14_49_710,$Temprature: 35.1612930297 Celciu,Pressure: 103.9308471679 kP,Humidity: 26.0492496490%R,O3 @S2B: 1.9741935729V - 8.5441942214 kohm,CO2: 2.5774192810,NO2 @S3B: 1.4225806236V - 1.3532078266kohm,AP1 @ S4: 1.7161290645V - 46.2272224426kohm,AP2 @S3A: 3.1999998092V - 15.3194904327kohm,
2015_06_26_14_49_641,$Temprature: 36.1290359497 Celciu,Pressure: 102.7089385986 kP,Humidity: 26.3961105346%R,O3 @S2B: 2.0000000000V - 8.1703853607 kohm,CO2: 2.4677419662,NO2 @S3B: 1.4419354438V - 1.2915005683kohm,AP1 @ S4: 1.7258064746V - 45.8534660339kohm,AP2 @S3A: 3.1903226375V - 15.4279165267kohm,
2015_06_26_14_50_557,$Temprature: 36.4516105651 Celciu,Pressure: 103.5642623901 kP,Humidity: 26.0492496490%R,O3 @S2B: 2.0419354438V - 7.5830988883 kohm,CO2: 2.5387096405,NO2 @S3B: 1.3999999809V - 1.4273562431kohm,AP1 @ S4: 1.7225805282V - 45.9775924682kohm,AP2 @S3A: 3.2354838848V - 14.9274644851kohm,
2015_06_26_14_50_488,$Temprature: 34.5161323547 Celciu,Pressure: 104.0530242919 kP,Humidity: 26.7429752349%R,O3 @S2B: 1.9935483932V - 8.2629289627 kohm,CO2: 2.6580643653,NO2 @S3B: 1.3870967674V - 1.4708107948kohm,AP1 @ S4: 1.7322580814V - 45.6066169738kohm,AP2 @S3A: 3.2677419185V - 14.5784683227kohm,
2015_06_26_14_50_388,$Temprature: 36.1290359497 Celciu,Pressure: 103.6864547729 kP,Humidity: 26.2226829528%R,O3 @S2B: 2.0580644607V - 7.3635916709 kohm,CO2: 2.5000000000,NO2 @S3B: 1.4451613426V - 1.2813762474kohm,AP1 @ S4: 1.7354838848V - 45.4838790893kohm,AP2 @S3A: 3.2774193286V - 14.4751081466kohm,
2015_06_26_14_50_319,$Temprature: 35.8064498901 Celciu,Pressure: 102.7089385986 kP,Humidity: 26.9164009094%R,O3 @S2B: 1.9967741966V - 8.2165832519 kohm,CO2: 2.6677417755,NO2 @S3B: 1.4064516067V - 1.4059283733kohm,AP1 @ S4: 1.7387096881V - 45.3615989685kohm,AP2 @S3A: 3.2645158767V - 14.6130590438kohm,
2015_06_26_14_50_235,$Temprature: 34.5161323547 Celciu,Pressure: 103.9308471679 kP,Humidity: 26.3961105346%R,O3 @S2B: 2.0000000000V - 8.1703853607 kohm,CO2: 2.4451611042,NO2 @S3B: 1.4129033088V - 1.3846950531kohm,AP1 @ S4: 1.7161290645V - 46.2272224426kohm,AP2 @S3A: 3.2967741489V - 14.2702083587kohm,
2015_06_26_14_50_150,$Temprature: 35.1612930297 Celciu,Pressure: 103.9308471679 kP,Humidity: 25.7023925781%R,O3 @S2B: 1.9548386573V - 8.8310289382 kohm,CO2: 2.6322581768,NO2 @S3B: 1.3870967674V - 1.4708107948kohm,AP1 @ S4: 1.6903224945V - 47.2448310852kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_50_066,$Temprature: 34.8387069702 Celciu,Pressure: 102.7089385986 kP,Humidity: 26.5695438385%R,O3 @S2B: 1.9419354438V - 9.0254278182 kohm,CO2: 2.4193549156,NO2 @S3B: 1.3935483741V - 1.4489831924kohm,AP1 @ S4: 1.6838708877V - 47.5041084289kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_50_981,$Temprature: 36.4516105651 Celciu,Pressure: 102.5867462158 kP,Humidity: 25.5289573669%R,O3 @S2B: 1.9838709831V - 8.4028739929 kohm,CO2: 2.6580643653,NO2 @S3B: 1.4258064270V - 1.3428072929kohm,AP1 @ S4: 1.6774192810V - 47.7653770446kohm,AP2 @S3A: 3.2709677219V - 14.5439453125kohm,
2015_06_26_14_50_897,$Temprature: 32.9032287597 Celciu,Pressure: 103.9308471679 kP,Humidity: 25.8758220672%R,O3 @S2B: 2.0258064270V - 7.8061003684 kohm,CO2: 2.6612904071,NO2 @S3B: 1.4387096405V - 1.3016700744kohm,AP1 @ S4: 1.7129031181V - 46.3527488708kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_50_828,$Temprature: 34.8387069702 Celciu,Pressure: 102.7089385986 kP,Humidity: 25.1820964813%R,O3 @S2B: 1.9741935729V - 8.5441942214 kohm,CO2: 2.4483871459,NO2 @S3B: 1.3838709640V - 1.4818011283kohm,AP1 @ S4: 1.6741934776V - 47.8967666625kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_50_744,$Temprature: 35.4838676452 Celciu,Pressure: 104.0530242919 kP,Humidity: 25.8758220672%R,O3 @S2B: 2.0516128540V - 7.4509792327 kohm,CO2: 2.4516129493,NO2 @S3B: 1.4225806236V - 1.3532078266kohm,AP1 @ S4: 1.7096774578V - 46.4787406921kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_50_675,$Temprature: 37.4193534851 Celciu,Pressure: 104.0530242919 kP,Humidity: 25.5289573669%R,O3 @S2B: 2.0193548202V - 7.8962993621 kohm,CO2: 2.4193549156,NO2 @S3B: 1.4870966911V - 1.1537632942kohm,AP1 @ S4: 1.6903224945V - 47.2448310852kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_50_591,$Temprature: 33.5483894348 Celciu,Pressure: 102.7089385986 kP,Humidity: 25.7023925781%R,O3 @S2B: 2.0741934776V - 7.1474981307 kohm,CO2: 2.5000000000,NO2 @S3B: 1.4709676742V - 1.2019844055kohm,AP1 @ S4: 1.6935484409V - 47.1159286499kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_50_506,$Temprature: 33.5483894348 Celciu,Pressure: 103.1977081298 kP,Humidity: 25.5289573669%R,O3 @S2B: 2.0548386573V - 7.4072179794 kohm,CO2: 2.4129030704,NO2 @S3B: 1.4935483932V - 1.1347663402kohm,AP1 @ S4: 1.7419354915V - 45.2397689819kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_50_422,$Temprature: 37.7419357299 Celciu,Pressure: 103.8086395263 kP,Humidity: 26.0492496490%R,O3 @S2B: 2.1129031181V - 6.6423363685 kohm,CO2: 2.6354837417,NO2 @S3B: 1.4161290168V - 1.3741520643kohm,AP1 @ S4: 1.7290321350V - 45.7298164367kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_51_337,$Temprature: 37.7419357299 Celciu,Pressure: 104.0530242919 kP,Humidity: 26.3961105346%R,O3 @S2B: 2.0516128540V - 7.4509792327 kohm,CO2: 2.4064517021,NO2 @S3B: 1.4870966911V - 1.1537632942kohm,AP1 @ S4: 1.7193548679V - 46.1021728515kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_51_253,$Temprature: 37.0967712402 Celciu,Pressure: 104.0530242919 kP,Humidity: 26.3961105346%R,O3 @S2B: 2.0741934776V - 7.1474981307 kohm,CO2: 2.4193549156,NO2 @S3B: 1.4290323257V - 1.3324527740kohm,AP1 @ S4: 1.7709677219V - 44.1632843017kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_51_169,$Temprature: 38.3870964050 Celciu,Pressure: 102.8311386108 kP,Humidity: 26.5695438385%R,O3 @S2B: 2.1032257080V - 6.7668833732 kohm,CO2: 2.6419353485,NO2 @S3B: 1.4548386573V - 1.2512744665kohm,AP1 @ S4: 1.7612901687V - 44.5181694030kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_51_084,$Temprature: 34.1935501098 Celciu,Pressure: 103.8086395263 kP,Humidity: 26.2226829528%R,O3 @S2B: 2.1064515113V - 6.7252402305 kohm,CO2: 2.4451611042,NO2 @S3B: 1.4612903594V - 1.2314276695kohm,AP1 @ S4: 1.7806451320V - 43.8122520446kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_51_016,$Temprature: 35.1612930297 Celciu,Pressure: 103.9308471679 kP,Humidity: 26.5695438385%R,O3 @S2B: 2.1451613903V - 6.2352910041 kohm,CO2: 2.6612904071,NO2 @S3B: 1.4419354438V - 1.2915005683kohm,AP1 @ S4: 1.7612901687V - 44.5181694030kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_51_947,$Temprature: 34.8387069702 Celciu,Pressure: 103.9308471679 kP,Humidity: 26.2226829528%R,O3 @S2B: 2.1322581768V - 6.3966302871 kohm,CO2: 2.6290323734,NO2 @S3B: 1.4419354438V - 1.2915005683kohm,AP1 @ S4: 1.7483870983V - 44.9974594116kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_51_862,$Temprature: 34.8387069702 Celciu,Pressure: 102.7089385986 kP,Humidity: 25.7023925781%R,O3 @S2B: 2.1193547248V - 6.5599355697 kohm,CO2: 2.4483871459,NO2 @S3B: 1.4645160675V - 1.2215701341kohm,AP1 @ S4: 1.7838709354V - 43.6960906982kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_51_762,$Temprature: 38.3870964050 Celciu,Pressure: 102.5867462158 kP,Humidity: 26.5695438385%R,O3 @S2B: 2.0580644607V - 7.3635916709 kohm,CO2: 2.6806452274,NO2 @S3B: 1.4935483932V - 1.1347663402kohm,AP1 @ S4: 1.7806451320V - 43.8122520446kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
2015_06_26_14_51_694,$Temprature: 39.0322570800 Celciu,Pressure: 102.7089385986 kP,Humidity: 26.2226829528%R,O3 @S2B: 2.0645160675V - 7.2767500877 kohm,CO2: 2.6483871936,NO2 @S3B: 1.5387096405V - 1.0062493085kohm,AP1 @ S4: 1.7516129016V - 44.8769760131kohm,AP2 @S3A: 3.2999999523V - 14.2362928390kohm,
